"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with NVQ1 only - aged 40-49","Variable",12.8,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with NVQ1 only - aged 40-49","Numerator",2900,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with NVQ1 only - aged 40-49","Denominator",22500,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with NVQ1 only - aged 40-49","Confidence",5.0,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with NVQ1 only - aged 50-64","Variable",13.4,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with NVQ1 only - aged 50-64","Numerator",4500,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with NVQ1 only - aged 50-64","Denominator",33300,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with NVQ1 only - aged 50-64","Confidence",4.0,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 16-64","Variable",6.9,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 16-64","Numerator",7000,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 16-64","Denominator",101100,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 16-64","Confidence",2.8,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 16-19","Variable",9.3,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 16-19","Numerator",600,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 16-19","Denominator",6900,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 16-19","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 20-24","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 20-24","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 20-24","Denominator",9000,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 20-24","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 25-29","Variable",11.4,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 25-29","Numerator",1400,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 25-29","Denominator",12000,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 25-29","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 30-39","Variable",7.4,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 30-39","Numerator",1300,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 30-39","Denominator",17400,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 30-39","Confidence",4.4,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 40-49","Variable",5.7,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 40-49","Numerator",1300,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 40-49","Denominator",22500,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 40-49","Confidence",3.5,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 50-64","Variable",6.1,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 50-64","Numerator",2000,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 50-64","Denominator",33300,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with other qualifications (NVQ) - aged 50-64","Confidence",2.8,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 16-64","Variable",9.9,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 16-64","Numerator",10000,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 16-64","Denominator",101100,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 16-64","Confidence",3.3,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 16-19","Variable",9.0,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 16-19","Numerator",600,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 16-19","Denominator",6900,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 16-19","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 20-24","Variable",6.6,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 20-24","Numerator",600,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 20-24","Denominator",9000,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 20-24","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 25-29","Variable",5.0,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 25-29","Numerator",600,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 25-29","Denominator",12000,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 25-29","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 30-39","Variable",6.6,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 30-39","Numerator",1100,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 30-39","Denominator",17400,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 30-39","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 40-49","Variable",9.7,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 40-49","Numerator",2200,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 40-49","Denominator",22500,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 40-49","Confidence",4.4,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 50-64","Variable",14.4,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 50-64","Numerator",4800,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 50-64","Denominator",33300,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with no qualifications (NVQ) - aged 50-64","Confidence",4.1,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with NVQ3+ - aged 16-64","Variable",53.1,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with NVQ3+ - aged 16-64","Numerator",53700,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with NVQ3+ - aged 16-64","Denominator",101100,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with NVQ3+ - aged 16-64","Confidence",5.6,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with NVQ2+ - aged 16-64","Variable",71.2,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with NVQ2+ - aged 16-64","Numerator",72000,"Normal Value"
"Jan 2017-Dec 2017","Falkirk","S12000014","% with NVQ2+ - aged 16-64","Denominator",101100,"Normal Value"
