"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - K-N:banking, finance and insurance (SIC 2007)","Variable",3.5,"Normal Value"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - K-N:banking, finance and insurance (SIC 2007)","Numerator",900,"Normal Value"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - K-N:banking, finance and insurance (SIC 2007)","Denominator",26200,"Normal Value"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - K-N:banking, finance and insurance (SIC 2007)","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - O-Q:public admin. education and health (SIC 2007)","Variable",35.3,"Normal Value"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - O-Q:public admin. education and health (SIC 2007)","Numerator",9300,"Normal Value"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - O-Q:public admin. education and health (SIC 2007)","Denominator",26200,"Normal Value"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - O-Q:public admin. education and health (SIC 2007)","Confidence",10.4,"Normal Value"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - R-U:other services (SIC 2007)","Variable",3.0,"Normal Value"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - R-U:other services (SIC 2007)","Numerator",,"These figures are suppressed as statistically unreliable"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - R-U:other services (SIC 2007)","Denominator",26200,"Normal Value"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - R-U:other services (SIC 2007)","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - G-U:total services (SIC 2007)","Variable",66.4,"Normal Value"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - G-U:total services (SIC 2007)","Numerator",17400,"Normal Value"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - G-U:total services (SIC 2007)","Denominator",26200,"Normal Value"
"Jan 2021-Dec 2021","Barrow-in-Furness","E07000027","% all in employment who work in - G-U:total services (SIC 2007)","Confidence",10.3,"Normal Value"
