"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2020-Dec 2020","Waltham Forest","E09000031","% with other qualifications (GCSE) - aged 20-24","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2020-Dec 2020","Waltham Forest","E09000031","% with other qualifications (GCSE) - aged 20-24","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2020-Dec 2020","Waltham Forest","E09000031","% with other qualifications (GCSE) - aged 20-24","Denominator",15000,"Normal Value"
"Jan 2020-Dec 2020","Waltham Forest","E09000031","% with other qualifications (GCSE) - aged 20-24","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2020-Dec 2020","Waltham Forest","E09000031","% with other qualifications (GCSE) - aged 25-29","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2020-Dec 2020","Waltham Forest","E09000031","% with other qualifications (GCSE) - aged 25-29","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2020-Dec 2020","Waltham Forest","E09000031","% with other qualifications (GCSE) - aged 25-29","Denominator",15300,"Normal Value"
"Jan 2020-Dec 2020","Waltham Forest","E09000031","% with other qualifications (GCSE) - aged 25-29","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2020-Dec 2020","Waltham Forest","E09000031","% with other qualifications (GCSE) - aged 30-39","Variable",6.7,"Normal Value"
"Jan 2020-Dec 2020","Waltham Forest","E09000031","% with other qualifications (GCSE) - aged 30-39","Numerator",4000,"Normal Value"
"Jan 2020-Dec 2020","Waltham Forest","E09000031","% with other qualifications (GCSE) - aged 30-39","Denominator",59200,"Normal Value"
"Jan 2020-Dec 2020","Waltham Forest","E09000031","% with other qualifications (GCSE) - aged 30-39","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2020-Dec 2020","Waltham Forest","E09000031","% with other qualifications (GCSE) - aged 40-49","Variable",9.6,"Normal Value"
"Jan 2020-Dec 2020","Waltham Forest","E09000031","% with other qualifications (GCSE) - aged 40-49","Numerator",3600,"Normal Value"
"Jan 2020-Dec 2020","Waltham Forest","E09000031","% with other qualifications (GCSE) - aged 40-49","Denominator",37500,"Normal Value"
