"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - K-N:banking, finance and insurance (SIC 2007)","Variable",17.4,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - K-N:banking, finance and insurance (SIC 2007)","Numerator",18100,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - K-N:banking, finance and insurance (SIC 2007)","Denominator",104000,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - K-N:banking, finance and insurance (SIC 2007)","Confidence",2.6,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - O-Q:public admin. education and health (SIC 2007)","Variable",30.9,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - O-Q:public admin. education and health (SIC 2007)","Numerator",32100,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - O-Q:public admin. education and health (SIC 2007)","Denominator",104000,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - O-Q:public admin. education and health (SIC 2007)","Confidence",3.2,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - R-U:other services (SIC 2007)","Variable",3.0,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - R-U:other services (SIC 2007)","Numerator",3100,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - R-U:other services (SIC 2007)","Denominator",104000,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - R-U:other services (SIC 2007)","Confidence",1.2,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - G-U:total services (SIC 2007)","Variable",77.2,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - G-U:total services (SIC 2007)","Numerator",80300,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - G-U:total services (SIC 2007)","Denominator",104000,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% all in employment who work in - G-U:total services (SIC 2007)","Confidence",2.9,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","all persons employed in public sector as % of all persons in employment","Variable",23.5,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","all persons employed in public sector as % of all persons in employment","Numerator",24200,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","all persons employed in public sector as % of all persons in employment","Denominator",103100,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","all persons employed in public sector as % of all persons in employment","Confidence",3.0,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 16-64","Variable",31.3,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 16-64","Numerator",39300,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 16-64","Denominator",125600,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 16-64","Confidence",3.0,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 16-19","Denominator",9100,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 16-19","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 20-24","Variable",22.6,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 20-24","Numerator",2600,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 20-24","Denominator",11400,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 20-24","Confidence",10.5,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 25-29","Variable",40.7,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 25-29","Numerator",4800,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 25-29","Denominator",11800,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 25-29","Confidence",11.7,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 30-39","Variable",43.2,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 30-39","Numerator",10300,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 30-39","Denominator",23800,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 30-39","Confidence",7.3,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 40-49","Variable",36.9,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 40-49","Numerator",10100,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 40-49","Denominator",27400,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 40-49","Confidence",6.5,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 50-64","Variable",27.2,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 50-64","Numerator",11500,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 50-64","Denominator",42100,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with degree or equivalent and above - aged 50-64","Confidence",4.6,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with higher education below degree level - aged 16-64","Variable",8.7,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with higher education below degree level - aged 16-64","Numerator",11000,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with higher education below degree level - aged 16-64","Denominator",125600,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with higher education below degree level - aged 16-64","Confidence",1.8,"Normal Value"
"Jan 2017-Dec 2017","Solihull","E08000029","% with higher education below degree level - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Solihull","E08000029","% with higher education below degree level - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Solihull","E08000029","% with higher education below degree level - aged 16-19","Denominator",9100,"Normal Value"
