"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 25-29","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 25-29","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 25-29","Denominator",11300,"Normal Value"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 25-29","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 30-39","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 30-39","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 30-39","Denominator",13900,"Normal Value"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 30-39","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 40-49","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 40-49","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 40-49","Denominator",12300,"Normal Value"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 40-49","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 50-64","Variable",8.4,"Normal Value"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 50-64","Numerator",2200,"Normal Value"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 50-64","Denominator",26300,"Normal Value"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with other qualifications (NVQ) - aged 50-64","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 16-64","Variable",6.1,"Normal Value"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 16-64","Numerator",4400,"Normal Value"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 16-64","Denominator",72300,"Normal Value"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 16-64","Confidence",5.2,"Normal Value"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 16-19","Denominator",4400,"Normal Value"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 16-19","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 20-24","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 20-24","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 20-24","Denominator",4200,"Normal Value"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 20-24","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 25-29","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 25-29","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 25-29","Denominator",11300,"Normal Value"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 25-29","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 30-39","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 30-39","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 30-39","Denominator",13900,"Normal Value"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 30-39","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 40-49","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Sedgemoor","E07000188","% with no qualifications (NVQ) - aged 40-49","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
