"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive discouraged","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive discouraged","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive discouraged","Denominator",26500,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive discouraged","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive retired","Variable",15.1,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive retired","Numerator",4000,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive retired","Denominator",26500,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive retired","Confidence",5.3,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive other","Variable",12.1,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive other","Numerator",3200,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive other","Denominator",26500,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive other","Confidence",4.8,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive who want a job","Variable",18.7,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive who want a job","Numerator",5000,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive who want a job","Denominator",26500,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of economically inactive who want a job","Confidence",5.8,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","Employment rate - aged 16-64","Variable",77.0,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","Employment rate - aged 16-64","Numerator",100700,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","Employment rate - aged 16-64","Denominator",130800,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","Employment rate - aged 16-64","Confidence",2.9,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 16-64","Variable",89.6,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 16-64","Numerator",117200,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 16-64","Denominator",130800,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 16-64","Confidence",3.3,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 16-19","Variable",87.0,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 16-19","Numerator",7800,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 16-19","Denominator",9000,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 16-19","Confidence",14.9,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 20-24","Variable",95.1,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 20-24","Numerator",12200,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 20-24","Denominator",12900,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 20-24","Confidence",9.0,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 25-49","Variable",84.0,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 25-49","Numerator",54000,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 25-49","Denominator",64300,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 25-49","Confidence",5.6,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 50+","Variable",97.0,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 50+","Numerator",86800,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 50+","Denominator",89400,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of white - aged 50+","Confidence",2.1,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 16-64","Variable",10.4,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 16-64","Numerator",13600,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 16-64","Denominator",130800,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 16-64","Confidence",3.3,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 16-19","Variable",13.0,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 16-19","Numerator",1200,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 16-19","Denominator",9000,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 16-19","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 20-24","Variable",4.9,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 20-24","Numerator",,"These figures are suppressed as statistically unreliable"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 20-24","Denominator",12900,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 20-24","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 25-49","Variable",16.0,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 25-49","Numerator",10300,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 25-49","Denominator",64300,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 25-49","Confidence",5.6,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 50+","Variable",3.0,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 50+","Numerator",2700,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 50+","Denominator",89400,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% of ethnic minority - aged 50+","Confidence",2.1,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 16-64","Variable",77.5,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 16-64","Numerator",78100,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 16-64","Denominator",100700,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 16-64","Confidence",3.2,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 16-19","Variable",37.1,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 16-19","Numerator",1400,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 16-19","Denominator",3800,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 16-19","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 20-24","Variable",84.0,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 20-24","Numerator",8100,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 20-24","Denominator",9600,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 20-24","Confidence",11.2,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 25-49","Variable",83.3,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 25-49","Numerator",44700,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 25-49","Denominator",53600,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 25-49","Confidence",4.0,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 50+","Variable",66.6,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 50+","Numerator",25100,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 50+","Denominator",37800,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working full-time - aged 50+","Confidence",5.6,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working part-time - aged 16-64","Variable",22.4,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working part-time - aged 16-64","Numerator",22500,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working part-time - aged 16-64","Denominator",100700,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working part-time - aged 16-64","Confidence",3.2,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working part-time - aged 16-19","Variable",62.9,"Normal Value"
"Jan 2018-Dec 2018","Calderdale","E08000033","% in employment working part-time - aged 16-19","Numerator",2400,"Normal Value"
