"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 20-24","Variable",87.3,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 20-24","Numerator",17000,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 20-24","Denominator",19400,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 20-24","Confidence",13.3,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 25-34","Variable",96.1,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 25-34","Numerator",90200,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 25-34","Denominator",93800,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 25-34","Confidence",3.8,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 35-49","Variable",91.7,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 35-49","Numerator",59800,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 35-49","Denominator",65200,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 35-49","Confidence",5.0,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 50+","Variable",48.6,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 50+","Numerator",40600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 50+","Denominator",83500,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 50+","Confidence",7.9,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 50-64","Variable",69.6,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 50-64","Numerator",37100,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 50-64","Denominator",53300,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 50-64","Confidence",9.0,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 65+","Variable",11.5,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 65+","Numerator",3500,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 65+","Denominator",30200,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Economic activity rate - aged 65+","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive student","Variable",35.2,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive student","Numerator",12900,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive student","Denominator",36600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive student","Confidence",11.7,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive looking after family/home","Variable",16.9,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive looking after family/home","Numerator",6200,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive looking after family/home","Denominator",36600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive looking after family/home","Confidence",9.2,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive temporary sick","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive temporary sick","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive temporary sick","Denominator",36600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive temporary sick","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive long-term sick","Variable",23.6,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive long-term sick","Numerator",8600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive long-term sick","Denominator",36600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive long-term sick","Confidence",10.4,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive discouraged","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive discouraged","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive discouraged","Denominator",36600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive discouraged","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive retired","Variable",11.1,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive retired","Numerator",4000,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive retired","Denominator",36600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive retired","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive other","Variable",11.8,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive other","Numerator",4300,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive other","Denominator",36600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive other","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive who want a job","Variable",39.0,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive who want a job","Numerator",14300,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive who want a job","Denominator",36600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of economically inactive who want a job","Confidence",11.9,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Employment rate - aged 16-64","Variable",80.7,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Employment rate - aged 16-64","Numerator",196300,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Employment rate - aged 16-64","Denominator",243400,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","Employment rate - aged 16-64","Confidence",4.1,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 16-64","Variable",69.2,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 16-64","Numerator",168400,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 16-64","Denominator",243400,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 16-64","Confidence",7.5,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 16-19","Variable",31.2,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 16-19","Numerator",3600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 16-19","Denominator",11600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 16-19","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 20-24","Variable",71.1,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 20-24","Numerator",13800,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 20-24","Denominator",19400,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 20-24","Confidence",28.7,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 25-49","Variable",74.2,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 25-49","Numerator",118000,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 25-49","Denominator",159100,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 25-49","Confidence",9.2,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 50+","Variable",67.0,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 50+","Numerator",56000,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 50+","Denominator",83500,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of white - aged 50+","Confidence",11.8,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 16-64","Variable",30.8,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 16-64","Numerator",75000,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 16-64","Denominator",243400,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 16-64","Confidence",7.5,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 16-19","Variable",68.8,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 16-19","Numerator",8000,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 16-19","Denominator",11600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 16-19","Confidence",32.9,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 20-24","Variable",28.9,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 20-24","Numerator",5600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 20-24","Denominator",19400,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 20-24","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 25-49","Variable",25.8,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 25-49","Numerator",41100,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 25-49","Denominator",159100,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 25-49","Confidence",9.2,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 50+","Variable",33.0,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 50+","Numerator",27500,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 50+","Denominator",83500,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of ethnic minority - aged 50+","Confidence",11.8,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 16-64","Variable",82.8,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 16-64","Numerator",162600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 16-64","Denominator",196300,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 16-64","Confidence",4.4,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 16-19","Denominator",1700,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 16-19","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 20-24","Variable",81.0,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 20-24","Numerator",12500,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 20-24","Denominator",15500,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 20-24","Confidence",18.1,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 25-49","Variable",87.0,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 25-49","Numerator",124900,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 25-49","Denominator",143600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 25-49","Confidence",4.7,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 50+","Variable",66.5,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 50+","Numerator",26000,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 50+","Denominator",39000,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working full-time - aged 50+","Confidence",10.7,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 16-64","Variable",16.9,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 16-64","Numerator",33300,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 16-64","Denominator",196300,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 16-64","Confidence",4.4,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 16-19","Denominator",1700,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 16-19","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 20-24","Variable",19.0,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 20-24","Numerator",2900,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 20-24","Denominator",15500,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 20-24","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 25-49","Variable",13.0,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 25-49","Numerator",18700,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 25-49","Denominator",143600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 25-49","Confidence",4.7,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 50+","Variable",32.4,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 50+","Numerator",12600,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 50+","Denominator",39000,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% in employment working part-time - aged 50+","Confidence",10.6,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of all in employment who work under 10 hours","Variable",3.5,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of all in employment who work under 10 hours","Numerator",6800,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of all in employment who work under 10 hours","Denominator",193900,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of all in employment who work under 10 hours","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of all in employment who work 10-34 hours","Variable",16.9,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of all in employment who work 10-34 hours","Numerator",32800,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of all in employment who work 10-34 hours","Denominator",193900,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of all in employment who work 10-34 hours","Confidence",4.4,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of all in employment who work 35-44 hours","Variable",49.7,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of all in employment who work 35-44 hours","Numerator",96500,"Normal Value"
"Jan 2017-Dec 2017","Lambeth","E09000022","% of all in employment who work 35-44 hours","Denominator",193900,"Normal Value"
