"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 16-19","Variable",50.0,"Normal Value"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 16-19","Numerator",3900,"Normal Value"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 16-19","Denominator",7800,"Normal Value"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 16-19","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 20-24","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 20-24","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 20-24","Denominator",17300,"Normal Value"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 20-24","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 25-29","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 25-29","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 25-29","Denominator",28300,"Normal Value"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 25-29","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 30-39","Variable",9.3,"Normal Value"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 30-39","Numerator",5400,"Normal Value"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 30-39","Denominator",57900,"Normal Value"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 30-39","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 40-49","Variable",4.2,"Normal Value"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 40-49","Numerator",2300,"Normal Value"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 40-49","Denominator",54900,"Normal Value"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 40-49","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 50-64","Variable",16.6,"Normal Value"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 50-64","Numerator",9100,"Normal Value"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 50-64","Denominator",54900,"Normal Value"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCE A level or equivalent - aged 50-64","Confidence",7.9,"Normal Value"
"Jan 2021-Dec 2021","Ealing","E09000009","% with GCSE grades A-C or equivalent - aged 16-64","Variable",6.7,"Normal Value"
