"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 16-64","Variable",76.1,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 16-64","Numerator",90500,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 16-64","Denominator",118900,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 16-64","Confidence",4.6,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 16-19","Variable",36.5,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 16-19","Numerator",1100,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 16-19","Denominator",3000,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 16-19","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 20-24","Variable",72.7,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 20-24","Numerator",3600,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 20-24","Denominator",5000,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 20-24","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 25-49","Variable",76.6,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 25-49","Numerator",57700,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 25-49","Denominator",75400,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 25-49","Confidence",6.1,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 50+","Variable",74.4,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 50+","Numerator",29900,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 50+","Denominator",40100,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working full-time - aged 50+","Confidence",6.9,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working part-time - aged 16-64","Variable",23.9,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working part-time - aged 16-64","Numerator",28400,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working part-time - aged 16-64","Denominator",118900,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working part-time - aged 16-64","Confidence",4.6,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working part-time - aged 16-19","Variable",63.5,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working part-time - aged 16-19","Numerator",1900,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working part-time - aged 16-19","Denominator",3000,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working part-time - aged 16-19","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working part-time - aged 20-24","Variable",27.3,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working part-time - aged 20-24","Numerator",1400,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working part-time - aged 20-24","Denominator",5000,"Normal Value"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working part-time - aged 20-24","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2021-Dec 2021","Aberdeen City","S12000033","% in employment working part-time - aged 25-49","Variable",23.4,"Normal Value"
