"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 16-64","Variable",8.9,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 16-64","Numerator",5300,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 16-64","Denominator",59200,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 16-64","Confidence",7.7,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 16-19","Denominator",5800,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 16-19","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 20-24","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 20-24","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 20-24","Denominator",2700,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 20-24","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 25-29","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 25-29","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 25-29","Denominator",7400,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 25-29","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 30-39","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 30-39","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 30-39","Denominator",11600,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 30-39","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 40-49","Variable",10.7,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 40-49","Numerator",1700,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 40-49","Denominator",16100,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 40-49","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 50-64","Variable",19.2,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 50-64","Numerator",3000,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 50-64","Denominator",15500,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1 only - aged 50-64","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 16-64","Variable",6.8,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 16-64","Numerator",4000,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 16-64","Denominator",59200,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 16-64","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 16-19","Denominator",5800,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 16-19","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 20-24","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 20-24","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 20-24","Denominator",2700,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 20-24","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 25-29","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 25-29","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 25-29","Denominator",7400,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 25-29","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 30-39","Variable",11.5,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 30-39","Numerator",1300,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 30-39","Denominator",11600,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 30-39","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 40-49","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 40-49","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 40-49","Denominator",16100,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 40-49","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 50-64","Variable",8.2,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 50-64","Numerator",1300,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 50-64","Denominator",15500,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with other qualifications (NVQ) - aged 50-64","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 16-64","Variable",10.0,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 16-64","Numerator",5900,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 16-64","Denominator",59200,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 16-64","Confidence",8.1,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 16-19","Denominator",5800,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 16-19","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 20-24","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 20-24","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 20-24","Denominator",2700,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 20-24","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 25-29","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 25-29","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 25-29","Denominator",7400,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 25-29","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 30-39","Variable",11.6,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 30-39","Numerator",1300,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 30-39","Denominator",11600,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 30-39","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 40-49","Variable",8.0,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 40-49","Numerator",1300,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 40-49","Denominator",16100,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 40-49","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 50-64","Variable",18.7,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 50-64","Numerator",2900,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 50-64","Denominator",15500,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with no qualifications (NVQ) - aged 50-64","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ3+ - aged 16-64","Variable",50.2,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ3+ - aged 16-64","Numerator",29700,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ3+ - aged 16-64","Denominator",59200,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ3+ - aged 16-64","Confidence",13.4,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ2+ - aged 16-64","Variable",74.2,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ2+ - aged 16-64","Numerator",43900,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ2+ - aged 16-64","Denominator",59200,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ2+ - aged 16-64","Confidence",11.7,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1+ - aged 16-64","Variable",83.1,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1+ - aged 16-64","Numerator",49200,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1+ - aged 16-64","Denominator",59200,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% with NVQ1+ - aged 16-64","Confidence",10.1,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all people aged 16+ who are male","Variable",50.0,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all people aged 16+ who are male","Numerator",37600,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all people aged 16+ who are male","Denominator",75100,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all people aged 16+ who are male","Confidence",7.5,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all people aged 16+ who are female","Variable",50.0,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all people aged 16+ who are female","Numerator",37500,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all people aged 16+ who are female","Denominator",75100,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all people aged 16+ who are female","Confidence",7.5,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 16-19","Variable",8.9,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 16-19","Numerator",6700,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 16-19","Denominator",75100,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 16-19","Confidence",4.3,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 20-24","Variable",3.6,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 20-24","Numerator",2700,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 20-24","Denominator",75100,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 20-24","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 25-34","Variable",17.1,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 25-34","Numerator",12800,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 25-34","Denominator",75100,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 25-34","Confidence",5.7,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 35-49","Variable",30.5,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 35-49","Numerator",22900,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 35-49","Denominator",75100,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 35-49","Confidence",6.9,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 50-64","Variable",20.6,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 50-64","Numerator",15500,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 50-64","Denominator",75100,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 50-64","Confidence",6.1,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 65+","Variable",19.3,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 65+","Numerator",14500,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 65+","Denominator",75100,"Normal Value"
"Jan 2013-Dec 2013","South Derbyshire","E07000039","% of all 16+ who are aged 65+","Confidence",5.9,"Normal Value"
