"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with GCSE grades A-C or equivalent - aged 30-39","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with GCSE grades A-C or equivalent - aged 30-39","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with GCSE grades A-C or equivalent - aged 30-39","Denominator",8900,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with GCSE grades A-C or equivalent - aged 30-39","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with GCSE grades A-C or equivalent - aged 40-49","Variable",22.0,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with GCSE grades A-C or equivalent - aged 40-49","Numerator",3200,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with GCSE grades A-C or equivalent - aged 40-49","Denominator",14600,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with GCSE grades A-C or equivalent - aged 40-49","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with GCSE grades A-C or equivalent - aged 50-64","Variable",34.3,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with GCSE grades A-C or equivalent - aged 50-64","Numerator",4600,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with GCSE grades A-C or equivalent - aged 50-64","Denominator",13400,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with GCSE grades A-C or equivalent - aged 50-64","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 16-64","Variable",11.1,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 16-64","Numerator",5600,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 16-64","Denominator",50400,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 16-64","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 16-19","Denominator",2800,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 16-19","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 20-24","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 20-24","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 20-24","Denominator",2800,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 20-24","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 25-29","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 25-29","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 25-29","Denominator",8000,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 25-29","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 30-39","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 30-39","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 30-39","Denominator",8900,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 30-39","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 40-49","Variable",15.7,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 40-49","Numerator",,"These figures are suppressed as statistically unreliable"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 40-49","Denominator",14600,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 40-49","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 50-64","Variable",14.1,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 50-64","Numerator",1900,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 50-64","Denominator",13400,"Normal Value"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with other qualifications (GCSE) - aged 50-64","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2016-Dec 2016","Castle Point","E07000069","% with no qualifications (GCSE) - aged 16-64","Variable",7.6,"Normal Value"
