"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - B,D,E:energy and water (SIC 2007)","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - B,D,E:energy and water (SIC 2007)","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - B,D,E:energy and water (SIC 2007)","Denominator",78200,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - B,D,E:energy and water (SIC 2007)","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - C:manufacturing (SIC 2007)","Variable",9.0,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - C:manufacturing (SIC 2007)","Numerator",7000,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - C:manufacturing (SIC 2007)","Denominator",78200,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - C:manufacturing (SIC 2007)","Confidence",4.0,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - F:construction (SIC 2007)","Variable",6.1,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - F:construction (SIC 2007)","Numerator",4800,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - F:construction (SIC 2007)","Denominator",78200,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - F:construction (SIC 2007)","Confidence",3.4,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - G,I:distribution, hotels and restaurants (SIC 2007)","Variable",13.4,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - G,I:distribution, hotels and restaurants (SIC 2007)","Numerator",10500,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - G,I:distribution, hotels and restaurants (SIC 2007)","Denominator",78200,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - G,I:distribution, hotels and restaurants (SIC 2007)","Confidence",4.8,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - H,J:transport and communications (SIC 2007)","Variable",7.5,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - H,J:transport and communications (SIC 2007)","Numerator",5800,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - H,J:transport and communications (SIC 2007)","Denominator",78200,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - H,J:transport and communications (SIC 2007)","Confidence",3.7,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - K-N:banking, finance and insurance (SIC 2007)","Variable",27.0,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - K-N:banking, finance and insurance (SIC 2007)","Numerator",21100,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - K-N:banking, finance and insurance (SIC 2007)","Denominator",78200,"Normal Value"
"Jan 2013-Dec 2013","Mid Sussex","E07000228","% all in employment who work in - K-N:banking, finance and insurance (SIC 2007)","Confidence",6.2,"Normal Value"
