"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 16-64","Variable",50.7,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 16-64","Numerator",112800,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 16-64","Denominator",222600,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 16-64","Confidence",3.9,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 16-19","Denominator",12500,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 16-19","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 20-24","Variable",48.9,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 20-24","Numerator",13500,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 20-24","Denominator",27700,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 20-24","Confidence",12.5,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 25-29","Variable",68.5,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 25-29","Numerator",18300,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 25-29","Denominator",26700,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 25-29","Confidence",12.4,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 30-39","Variable",58.5,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 30-39","Numerator",41400,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 30-39","Denominator",70800,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 30-39","Confidence",7.3,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 40-49","Variable",50.7,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 40-49","Numerator",24200,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 40-49","Denominator",47800,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 40-49","Confidence",7.8,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 50-64","Variable",41.3,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 50-64","Numerator",15300,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 50-64","Denominator",37100,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with degree or equivalent and above - aged 50-64","Confidence",8.5,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 16-64","Variable",6.2,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 16-64","Numerator",13800,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 16-64","Denominator",222600,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 16-64","Confidence",1.9,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 16-19","Denominator",12500,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 16-19","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 20-24","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 20-24","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 20-24","Denominator",27700,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 20-24","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 25-29","Variable",5.2,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 25-29","Numerator",1400,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 25-29","Denominator",26700,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 25-29","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 30-39","Variable",5.6,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 30-39","Numerator",3900,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 30-39","Denominator",70800,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 30-39","Confidence",3.4,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 40-49","Variable",8.3,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 40-49","Numerator",4000,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 40-49","Denominator",47800,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 40-49","Confidence",4.3,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 50-64","Variable",8.2,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 50-64","Numerator",3100,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 50-64","Denominator",37100,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with higher education below degree level - aged 50-64","Confidence",4.7,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 16-64","Variable",14.5,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 16-64","Numerator",32300,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 16-64","Denominator",222600,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 16-64","Confidence",2.8,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 16-19","Variable",26.6,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 16-19","Numerator",3300,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 16-19","Denominator",12500,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 16-19","Confidence",14.0,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 20-24","Variable",30.2,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 20-24","Numerator",8400,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 20-24","Denominator",27700,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 20-24","Confidence",11.5,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 25-29","Variable",12.4,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 25-29","Numerator",3300,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 25-29","Denominator",26700,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 25-29","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 30-39","Variable",11.0,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 30-39","Numerator",7800,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 30-39","Denominator",70800,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 30-39","Confidence",4.6,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 40-49","Variable",8.3,"Normal Value"
"Jan 2015-Dec 2015","Southwark","E09000028","% with GCE A level or equivalent - aged 40-49","Numerator",4000,"Normal Value"
