"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 16-64","Variable",1.9,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 16-64","Numerator",,"These figures are suppressed as statistically unreliable"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 16-64","Denominator",50900,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 16-64","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 16-19","Denominator",3500,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 16-19","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 20-24","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 20-24","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 20-24","Denominator",3800,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 20-24","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 25-49","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 25-49","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 25-49","Denominator",24300,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 25-49","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 50+","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 50+","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 50+","Denominator",36400,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% of ethnic minority - aged 50+","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 16-64","Variable",65.8,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 16-64","Numerator",25500,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 16-64","Denominator",38800,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 16-64","Confidence",8.7,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 16-19","Denominator",1800,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 16-19","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 20-24","Variable",86.3,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 20-24","Numerator",2800,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 20-24","Denominator",3300,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 20-24","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 25-49","Variable",71.5,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 25-49","Numerator",14700,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 25-49","Denominator",20600,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 25-49","Confidence",11.6,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 50+","Variable",49.0,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 50+","Numerator",8600,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 50+","Denominator",17500,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working full-time - aged 50+","Confidence",13.1,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working part-time - aged 16-64","Variable",34.2,"Normal Value"
"Jan 2013-Dec 2013","Cotswold","E07000079","% in employment working part-time - aged 16-64","Numerator",13300,"Normal Value"
