"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 16-19","Denominator",5500,"Normal Value"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 16-19","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 20-24","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 20-24","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 20-24","Denominator",2500,"Normal Value"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 20-24","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 25-29","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 25-29","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 25-29","Denominator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 25-29","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 30-39","Variable",21.0,"Normal Value"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 30-39","Numerator",2200,"Normal Value"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 30-39","Denominator",10400,"Normal Value"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 30-39","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 40-49","Variable",16.0,"Normal Value"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 40-49","Numerator",2000,"Normal Value"
"Jan 2016-Dec 2016","North Devon","E07000043","% with NVQ3 only - aged 40-49","Denominator",12800,"Normal Value"
