"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2019-Dec 2019","Selby","E07000169","% with no qualifications (NVQ) - aged 50-64","Variable",7.9,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% with no qualifications (NVQ) - aged 50-64","Numerator",1800,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% with no qualifications (NVQ) - aged 50-64","Denominator",22500,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% with no qualifications (NVQ) - aged 50-64","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2019-Dec 2019","Selby","E07000169","% with NVQ3+ - aged 16-64","Variable",50.7,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% with NVQ3+ - aged 16-64","Numerator",28300,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% with NVQ3+ - aged 16-64","Denominator",55700,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% with NVQ3+ - aged 16-64","Confidence",12.2,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% with NVQ2+ - aged 16-64","Variable",69.3,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% with NVQ2+ - aged 16-64","Numerator",38600,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% with NVQ2+ - aged 16-64","Denominator",55700,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% with NVQ2+ - aged 16-64","Confidence",11.3,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% with NVQ1+ - aged 16-64","Variable",86.3,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% with NVQ1+ - aged 16-64","Numerator",48100,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% with NVQ1+ - aged 16-64","Denominator",55700,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% with NVQ1+ - aged 16-64","Confidence",8.4,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all people aged 16+ who are male","Variable",49.2,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all people aged 16+ who are male","Numerator",34400,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all people aged 16+ who are male","Denominator",69900,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all people aged 16+ who are male","Confidence",7.0,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all people aged 16+ who are female","Variable",50.8,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all people aged 16+ who are female","Numerator",35500,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all people aged 16+ who are female","Denominator",69900,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all people aged 16+ who are female","Confidence",7.0,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 16-19","Variable",3.6,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 16-19","Numerator",2500,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 16-19","Denominator",69900,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 16-19","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 20-24","Variable",9.3,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 20-24","Numerator",6500,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 20-24","Denominator",69900,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 20-24","Confidence",4.0,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 25-34","Variable",14.9,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 25-34","Numerator",10400,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 25-34","Denominator",69900,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 25-34","Confidence",5.0,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 35-49","Variable",20.0,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 35-49","Numerator",13900,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 35-49","Denominator",69900,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 35-49","Confidence",5.6,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 50-64","Variable",32.2,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 50-64","Numerator",22500,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 50-64","Denominator",69900,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 50-64","Confidence",6.5,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 65+","Variable",20.0,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 65+","Numerator",14000,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 65+","Denominator",69900,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","% of all 16+ who are aged 65+","Confidence",5.6,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 16-64 ","Variable",4.9,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 16-64 ","Numerator",2000,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 16-64 ","Denominator",41900,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 16-64 ","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 16-19","Denominator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 16-19","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 20-24","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 20-24","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 20-24","Denominator",3800,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 20-24","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 25-34","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 25-34","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 25-34","Denominator",9800,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 25-34","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 35-49","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 35-49","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 35-49","Denominator",11300,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 35-49","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 50+","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 50+","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 50+","Denominator",17400,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 50+","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 50-64","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 50-64","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 50-64","Denominator",16400,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 50-64","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 65+","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 65+","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 65+","Denominator",1000,"Normal Value"
"Jan 2019-Dec 2019","Selby","E07000169","Unemployment rate - aged 65+","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2019-Dec 2019","Sheffield","E08000019","% aged 16-64 who are employees","Variable",66.2,"Normal Value"
"Jan 2019-Dec 2019","Sheffield","E08000019","% aged 16-64 who are employees","Numerator",252200,"Normal Value"
"Jan 2019-Dec 2019","Sheffield","E08000019","% aged 16-64 who are employees","Denominator",381200,"Normal Value"
"Jan 2019-Dec 2019","Sheffield","E08000019","% aged 16-64 who are employees","Confidence",3.3,"Normal Value"
"Jan 2019-Dec 2019","Sheffield","E08000019","% aged 16-64 who are self employed","Variable",7.5,"Normal Value"
"Jan 2019-Dec 2019","Sheffield","E08000019","% aged 16-64 who are self employed","Numerator",28600,"Normal Value"
"Jan 2019-Dec 2019","Sheffield","E08000019","% aged 16-64 who are self employed","Denominator",381200,"Normal Value"
"Jan 2019-Dec 2019","Sheffield","E08000019","% aged 16-64 who are self employed","Confidence",1.8,"Normal Value"
"Jan 2019-Dec 2019","Sheffield","E08000019","% who are economically inactive - aged 16-64","Variable",22.6,"Normal Value"
"Jan 2019-Dec 2019","Sheffield","E08000019","% who are economically inactive - aged 16-64","Numerator",86300,"Normal Value"
"Jan 2019-Dec 2019","Sheffield","E08000019","% who are economically inactive - aged 16-64","Denominator",381200,"Normal Value"
"Jan 2019-Dec 2019","Sheffield","E08000019","% who are economically inactive - aged 16-64","Confidence",2.9,"Normal Value"
