"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"Jan 2018-Dec 2018","West Lindsey","E07000142","% of all 16+ who are aged 50-64","Variable",23.3,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","% of all 16+ who are aged 50-64","Numerator",18600,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","% of all 16+ who are aged 50-64","Denominator",80000,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","% of all 16+ who are aged 50-64","Confidence",6.0,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","% of all 16+ who are aged 65+","Variable",29.8,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","% of all 16+ who are aged 65+","Numerator",23800,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","% of all 16+ who are aged 65+","Denominator",80000,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","% of all 16+ who are aged 65+","Confidence",6.5,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 16-64 ","Variable",3.8,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 16-64 ","Numerator",1700,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 16-64 ","Denominator",43700,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 16-64 ","Confidence",,"Estimate and confidence interval unreliable since the group sample size is small (3-9)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 16-19","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 16-19","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 16-19","Denominator",4400,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 16-19","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 20-24","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 20-24","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 20-24","Denominator",1700,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 20-24","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 25-34","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 25-34","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 25-34","Denominator",11000,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 25-34","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 35-49","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 35-49","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 35-49","Denominator",14200,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 35-49","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 50+","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 50+","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 50+","Denominator",14000,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 50+","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 50-64","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 50-64","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 50-64","Denominator",12400,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 50-64","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 65+","Variable",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 65+","Numerator",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 65+","Denominator",1600,"Normal Value"
"Jan 2018-Dec 2018","West Lindsey","E07000142","Unemployment rate - aged 65+","Confidence",,"Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","% aged 16-64 who are employees","Variable",68.8,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","% aged 16-64 who are employees","Numerator",170300,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","% aged 16-64 who are employees","Denominator",247400,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","% aged 16-64 who are employees","Confidence",3.9,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","% aged 16-64 who are self employed","Variable",10.3,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","% aged 16-64 who are self employed","Numerator",25400,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","% aged 16-64 who are self employed","Denominator",247400,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","% aged 16-64 who are self employed","Confidence",2.6,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","% who are economically inactive - aged 16-64","Variable",17.1,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","% who are economically inactive - aged 16-64","Numerator",42200,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","% who are economically inactive - aged 16-64","Denominator",247400,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","% who are economically inactive - aged 16-64","Confidence",3.2,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 16-64","Variable",82.9,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 16-64","Numerator",205200,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 16-64","Denominator",247400,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 16-64","Confidence",3.2,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 16-19","Variable",45.4,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 16-19","Numerator",7300,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 16-19","Denominator",16200,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 16-19","Confidence",16.0,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 20-24","Variable",72.0,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 20-24","Numerator",19200,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 20-24","Denominator",26700,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 20-24","Confidence",13.0,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 25-34","Variable",90.6,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 25-34","Numerator",48200,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 25-34","Denominator",53200,"Normal Value"
"Jan 2018-Dec 2018","West Northamptonshire","E06000062","Economic activity rate - aged 25-34","Confidence",5.7,"Normal Value"
