"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","INDUSTRY_NAME","EMPLOYMENT_SIZEBAND_NAME","LEGAL_STATUS_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"2019","Clackmannanshire","S12000005","H : Transportation and storage","100 to 249","Private sector total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","H : Transportation and storage","100 to 249","Public sector total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","H : Transportation and storage","Large (250+)","Total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","H : Transportation and storage","Large (250+)","Private sector total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","H : Transportation and storage","Large (250+)","Public sector total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","H : Transportation and storage","250 to 499","Total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","H : Transportation and storage","250 to 499","Private sector total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","H : Transportation and storage","250 to 499","Public sector total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","H : Transportation and storage","500 to 999","Total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","H : Transportation and storage","500 to 999","Private sector total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","H : Transportation and storage","500 to 999","Public sector total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","H : Transportation and storage","1000+","Total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","H : Transportation and storage","1000+","Private sector total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","H : Transportation and storage","1000+","Public sector total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","I : Accommodation and food service activities","Total","Total","Value",100,"Normal Value"
"2019","Clackmannanshire","S12000005","I : Accommodation and food service activities","Total","Private sector total","Value",100,"Normal Value"
"2019","Clackmannanshire","S12000005","I : Accommodation and food service activities","Total","Public sector total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","I : Accommodation and food service activities","Micro (0 to 9)","Total","Value",75,"Normal Value"
"2019","Clackmannanshire","S12000005","I : Accommodation and food service activities","Micro (0 to 9)","Private sector total","Value",75,"Normal Value"
"2019","Clackmannanshire","S12000005","I : Accommodation and food service activities","Micro (0 to 9)","Public sector total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","I : Accommodation and food service activities","0 to 4","Total","Value",45,"Normal Value"
"2019","Clackmannanshire","S12000005","I : Accommodation and food service activities","0 to 4","Private sector total","Value",45,"Normal Value"
"2019","Clackmannanshire","S12000005","I : Accommodation and food service activities","0 to 4","Public sector total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","I : Accommodation and food service activities","5 to 9","Total","Value",30,"Normal Value"
"2019","Clackmannanshire","S12000005","I : Accommodation and food service activities","5 to 9","Private sector total","Value",30,"Normal Value"
"2019","Clackmannanshire","S12000005","I : Accommodation and food service activities","5 to 9","Public sector total","Value",0,"Normal Value"
"2019","Clackmannanshire","S12000005","I : Accommodation and food service activities","Small (10 to 49)","Total","Value",25,"Normal Value"
"2019","Clackmannanshire","S12000005","I : Accommodation and food service activities","Small (10 to 49)","Private sector total","Value",25,"Normal Value"
