"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","INDUSTRY_NAME","EMPLOYMENT_SIZEBAND_NAME","LEGAL_STATUS_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","Small (10 to 49)","Public sector total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","10 to 19","Total","Value",5,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","10 to 19","Private sector total","Value",5,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","10 to 19","Public sector total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","20 to 49","Total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","20 to 49","Private sector total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","20 to 49","Public sector total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","Medium-sized (50 to 249)","Total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","Medium-sized (50 to 249)","Private sector total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","Medium-sized (50 to 249)","Public sector total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","50 to 99","Total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","50 to 99","Private sector total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","50 to 99","Public sector total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","100 to 249","Total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","100 to 249","Private sector total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","100 to 249","Public sector total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","Large (250+)","Total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","Large (250+)","Private sector total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","Large (250+)","Public sector total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","250 to 499","Total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","250 to 499","Private sector total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","250 to 499","Public sector total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","500 to 999","Total","Value",0,"Normal Value"
"2014","Eden","E07000030","R : Arts, entertainment and recreation","500 to 999","Private sector total","Value",0,"Normal Value"
